UBC Resistivity Measurement:2019-02-11 11:15:21.646765
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  6630.56425  |  75.14600  |  90.50000  |  0.95210  |   1.72091   |   0.00811    |  0.18075  
  6635.43152  |  75.03200  |  90.50000  |  0.95250  |   1.71710   |   0.00811    |  0.18027  
  6640.31680  |  74.87000  |  90.70000  |  0.95170  |   1.71471   |   0.00858    |  0.18018  
  6645.16308  |  74.76200  |  90.80000  |  0.95180  |   1.71185   |   0.00811    |  0.17986  
  6650.01436  |  74.62000  |  90.90000  |  0.95200  |   1.70851   |   0.00811    |  0.17947  
  6654.87664  |  74.47900  |  91.00000  |  0.95230  |   1.70613   |   0.00811    |  0.17916  
  6659.74691  |  74.34600  |  91.10000  |  0.95180  |   1.70279   |   0.00811    |  0.17890  
  6664.62319  |  74.19100  |  91.20000  |  0.95230  |   1.69946   |   0.00763    |  0.17846  
  6669.48647  |  74.05900  |  91.30000  |  0.95180  |   1.69707   |   0.00763    |  0.17830  
  6674.34675  |  73.91600  |  91.50000  |  0.95180  |   1.69326   |   0.00811    |  0.17790  
  6679.20803  |  73.77200  |  91.60000  |  0.95210  |   1.69040   |   0.00763    |  0.17755  
  6684.05231  |  73.64900  |  91.70000  |  0.95230  |   1.68706   |   0.00763    |  0.17716  
  6688.95259  |  73.51500  |  91.80000  |  0.95170  |   1.68420   |   0.00763    |  0.17697  
  6693.79886  |  73.37300  |  91.90000  |  0.95230  |   1.68086   |   0.00763    |  0.17651  
  6698.64714  |  73.23600  |  92.00000  |  0.95220  |   1.67847   |   0.00715    |  0.17627  
  6703.49042  |  73.08200  |  92.20000  |  0.95180  |   1.67514   |   0.00763    |  0.17600  
  6708.35970  |  72.96100  |  92.30000  |  0.95230  |   1.67180   |   0.00715    |  0.17556  
  6713.20197  |  72.81900  |  92.40000  |  0.95230  |   1.66894   |   0.00715    |  0.17526  
  6718.03725  |  72.67600  |  92.50000  |  0.95180  |   1.66512   |   0.00715    |  0.17495  
  6722.88953  |  72.55000  |  92.60000  |  0.95160  |   1.66226   |   0.00715    |  0.17468  
  6727.72880  |  72.40000  |  92.70000  |  0.95170  |   1.65940   |   0.00668    |  0.17436  
  6732.56608  |  72.25300  |  92.90000  |  0.95180  |   1.65606   |   0.00715    |  0.17399  
  6737.46236  |  72.12700  |  93.00000  |  0.95230  |   1.65320   |   0.00715    |  0.17360  
  6742.33064  |  71.99300  |  93.10000  |  0.95230  |   1.65034   |   0.00668    |  0.17330  
  6747.21992  |  71.84500  |  93.20000  |  0.95180  |   1.64700   |   0.00668    |  0.17304  
  6752.05720  |  71.69700  |  93.30000  |  0.95230  |   1.64367   |   0.00620    |  0.17260  
  6756.91247  |  71.56200  |  93.50000  |  0.95200  |   1.64080   |   0.00668    |  0.17235  
  6761.77675  |  71.41900  |  93.60000  |  0.95220  |   1.63747   |   0.00620    |  0.17197  
  6766.63303  |  71.28600  |  93.70000  |  0.95230  |   1.63413   |   0.00620    |  0.17160  
  6771.47631  |  71.13100  |  93.80000  |  0.95220  |   1.63079   |   0.00620    |  0.17127  
  6776.31658  |  70.99700  |  94.00000  |  0.95200  |   1.62793   |   0.00620    |  0.17100  
  6781.19486  |  70.86500  |  94.10000  |  0.95230  |   1.62411   |   0.00620    |  0.17055  
  6786.04414  |  70.71600  |  94.20000  |  0.95160  |   1.62125   |   0.00572    |  0.17037  
  6790.94542  |  70.57400  |  94.30000  |  0.95220  |   1.61839   |   0.00572    |  0.16996  
  6795.80770  |  70.43200  |  94.50000  |  0.95170  |   1.61505   |   0.00620    |  0.16970  
  6800.66898  |  70.29300  |  94.60000  |  0.95180  |   1.61172   |   0.00620    |  0.16934  
  6805.52225  |  70.14400  |  94.70000  |  0.95180  |   1.60886   |   0.00525    |  0.16903  
  6810.36553  |  70.02800  |  94.80000  |  0.95150  |   1.60504   |   0.00620    |  0.16869  
  6815.22681  |  69.86400  |  95.00000  |  0.95160  |   1.60170   |   0.00572    |  0.16832  
  6820.05908  |  69.71800  |  95.10000  |  0.95200  |   1.59884   |   0.00572    |  0.16795  
  6824.93436  |  69.59000  |  95.20000  |  0.95160  |   1.59550   |   0.00572    |  0.16767  
  6829.81064  |  69.45200  |  95.40000  |  0.95200  |   1.59217   |   0.00525    |  0.16725  
  6834.68392  |  69.30300  |  95.50000  |  0.95230  |   1.58883   |   0.00525    |  0.16684  
  6839.52120  |  69.16000  |  95.60000  |  0.95220  |   1.58549   |   0.00572    |  0.16651  
  6844.42048  |  69.03400  |  95.70000  |  0.95200  |   1.58263   |   0.00525    |  0.16624  
  6849.28976  |  68.89100  |  95.90000  |  0.95180  |   1.57882   |   0.00525    |  0.16588  
  6854.16804  |  68.75700  |  96.00000  |  0.95180  |   1.57548   |   0.00525    |  0.16553  
  6859.04031  |  68.59700  |  96.20000  |  0.95210  |   1.57214   |   0.00525    |  0.16512  
  6863.93759  |  68.47200  |  96.30000  |  0.95220  |   1.56880   |   0.00525    |  0.16476  
  6868.78087  |  68.31200  |  96.40000  |  0.95220  |   1.56546   |   0.00525    |  0.16441  
  6873.63415  |  68.18500  |  96.50000  |  0.95220  |   1.56260   |   0.00477    |  0.16410  
  6878.48643  |  68.04600  |  96.70000  |  0.95160  |   1.55926   |   0.00477    |  0.16386  
  6883.33170  |  67.90200  |  96.80000  |  0.95170  |   1.55545   |   0.00477    |  0.16344  
  6888.17898  |  67.76800  |  96.90000  |  0.95150  |   1.55211   |   0.00477    |  0.16312  
  6893.01526  |  67.62000  |  97.10000  |  0.95190  |   1.54877   |   0.00477    |  0.16270  
  6897.86953  |  67.49500  |  97.20000  |  0.95150  |   1.54544   |   0.00477    |  0.16242  
  6902.72781  |  67.34000  |  97.40000  |  0.95140  |   1.54210   |   0.00477    |  0.16209  
  6907.58209  |  67.19100  |  97.50000  |  0.95210  |   1.53924   |   0.00429    |  0.16167  
  6912.43937  |  67.05100  |  97.60000  |  0.95220  |   1.53542   |   0.00477    |  0.16125  
  6917.29965  |  66.92400  |  97.80000  |  0.95150  |   1.53209   |   0.00429    |  0.16102  
  6922.13692  |  66.76800  |  97.90000  |  0.95220  |   1.52922   |   0.00429    |  0.16060  
  6926.97820  |  66.63000  |  98.00000  |  0.95180  |   1.52541   |   0.00429    |  0.16027  
  6931.82848  |  66.48700  |  98.20000  |  0.95150  |   1.52255   |   0.00429    |  0.16002  
  6936.66675  |  66.34500  |  98.30000  |  0.95160  |   1.51873   |   0.00429    |  0.15960  
  6941.52603  |  66.19400  |  98.50000  |  0.95170  |   1.51492   |   0.00381    |  0.15918  
  6946.39731  |  66.04900  |  98.60000  |  0.95160  |   1.51158   |   0.00334    |  0.15885  
  6951.24659  |  65.92000  |  98.70000  |  0.95150  |   1.50872   |   0.00334    |  0.15856  
  6956.09087  |  65.80200  |  98.90000  |  0.95210  |   1.50538   |   0.00381    |  0.15811  
  6960.94114  |  65.61800  |  99.10000  |  0.95200  |   1.50157   |   0.00381    |  0.15773  
  6965.78742  |  65.50100  |  99.20000  |  0.95150  |   1.49823   |   0.00334    |  0.15746  
  6970.65170  |  65.35800  |  99.30000  |  0.95210  |   1.49489   |   0.00381    |  0.15701  
  6975.50998  |  65.21500  |  99.50000  |  0.95190  |   1.49108   |   0.00334    |  0.15664  
  6980.35625  |  65.08100  |  99.60000  |  0.95160  |   1.48774   |   0.00286    |  0.15634  
  6985.19853  |  64.91900  |  99.80000  |  0.95150  |   1.48440   |   0.00381    |  0.15601  
  6990.05081  |  64.77900  |  99.90000  |  0.95170  |   1.48154   |   0.00334    |  0.15567  
  6994.91109  |  64.64700  |  100.00000  |  0.95220  |   1.47725   |   0.00286    |  0.15514  
  6999.96338  |  64.50900  |  100.20000  |  0.95210  |   1.47391   |   0.00286    |  0.15481  
  7004.83165  |  64.35700  |  100.40000  |  0.95180  |   1.47057   |   0.00286    |  0.15450  
  7009.66893  |  64.23200  |  100.50000  |  0.95170  |   1.46724   |   0.00286    |  0.15417  
  7014.51821  |  64.06800  |  100.70000  |  0.95220  |   1.46390   |   0.00286    |  0.15374  
  7019.37248  |  63.92400  |  100.80000  |  0.95190  |   1.46056   |   0.00286    |  0.15344  
  7024.24776  |  63.78100  |  100.90000  |  0.95180  |   1.45627   |   0.00286    |  0.15300  
  7029.11204  |  63.63800  |  101.10000  |  0.95160  |   1.45293   |   0.00286    |  0.15268  
  7034.02032  |  63.50100  |  101.20000  |  0.95140  |   1.44959   |   0.00191    |  0.15236  
  7038.86360  |  63.35400  |  101.40000  |  0.95150  |   1.44625   |   0.00286    |  0.15200  
  7043.76588  |  63.21200  |  101.50000  |  0.95140  |   1.44292   |   0.00238    |  0.15166  
  7048.62716  |  63.05600  |  101.70000  |  0.95220  |   1.43958   |   0.00238    |  0.15118  
  7053.50244  |  62.94100  |  101.80000  |  0.95150  |   1.43576   |   0.00238    |  0.15089  
  7058.34471  |  62.79100  |  102.00000  |  0.95150  |   1.43195   |   0.00238    |  0.15049  
  7063.22599  |  62.63600  |  102.20000  |  0.95180  |   1.42813   |   0.00191    |  0.15005  
  7068.07727  |  62.49400  |  102.30000  |  0.95200  |   1.42480   |   0.00191    |  0.14966  
  7072.92755  |  62.33700  |  102.50000  |  0.95150  |   1.42146   |   0.00191    |  0.14939  
  7077.77883  |  62.20700  |  102.60000  |  0.95180  |   1.41812   |   0.00191    |  0.14899  
  7082.63210  |  62.06200  |  102.80000  |  0.95190  |   1.41478   |   0.00191    |  0.14863  
  7087.50738  |  61.92300  |  102.90000  |  0.95210  |   1.41049   |   0.00191    |  0.14815  
  7092.35266  |  61.77100  |  103.10000  |  0.95140  |   1.40811   |   0.00143    |  0.14800  
  7097.21494  |  61.63000  |  103.30000  |  0.95200  |   1.40382   |   0.00191    |  0.14746  
  7102.09622  |  61.47500  |  103.40000  |  0.95190  |   1.40048   |   0.00191    |  0.14712  
  7106.93749  |  61.33500  |  103.60000  |  0.95170  |   1.39666   |   0.00143    |  0.14675  
  7111.78577  |  61.19900  |  103.80000  |  0.95140  |   1.39333   |   0.00191    |  0.14645  
  7116.64305  |  61.06300  |  103.90000  |  0.95150  |   1.38951   |   0.00095    |  0.14603  
  7121.48433  |  60.91200  |  104.10000  |  0.95180  |   1.38570   |   0.00143    |  0.14559  
  7126.33060  |  60.76300  |  104.20000  |  0.95140  |   1.38284   |   0.00095    |  0.14535  
  7131.20188  |  60.62300  |  104.40000  |  0.95140  |   1.37950   |   0.00095    |  0.14500  
  7136.05016  |  60.47000  |  104.60000  |  0.95200  |   1.37521   |   0.00143    |  0.14445  
  7140.90344  |  60.33800  |  104.70000  |  0.95200  |   1.37187   |   0.00095    |  0.14410  
  7145.76671  |  60.19400  |  104.90000  |  0.95210  |   1.36853   |   0.00095    |  0.14374  
  7150.60699  |  60.03900  |  105.10000  |  0.95150  |   1.36472   |   0.00095    |  0.14343  
  7155.51827  |  59.89800  |  105.20000  |  0.95180  |   1.36090   |   0.00095    |  0.14298  
  7160.39755  |  59.75900  |  105.40000  |  0.95170  |   1.35756   |   0.00095    |  0.14265  
  7165.27183  |  59.61000  |  105.60000  |  0.95190  |   1.35422   |   0.00048    |  0.14226  
  7170.12911  |  59.45800  |  105.80000  |  0.95170  |   1.35041   |   0.00095    |  0.14189  
  7175.00539  |  59.32400  |  105.90000  |  0.95190  |   1.34660   |   0.00095    |  0.14146  
  7179.85666  |  59.17600  |  106.10000  |  0.95140  |   1.34326   |   0.00048    |  0.14119  
  7184.70594  |  59.02900  |  106.30000  |  0.95200  |   1.33992   |   0.00048    |  0.14075  
  7189.54722  |  58.87900  |  106.40000  |  0.95190  |   1.33658   |   0.00048    |  0.14041  
  7194.38249  |  58.73300  |  106.60000  |  0.95200  |   1.33229   |   0.00000    |  0.13995  
  7199.28478  |  58.59200  |  106.80000  |  0.95130  |   1.32895   |   0.00000    |  0.13970  
  7204.12405  |  58.44200  |  107.00000  |  0.95210  |   1.32514   |   0.00000    |  0.13918  
  7208.97533  |  58.29400  |  107.20000  |  0.95160  |   1.32180   |   0.00000    |  0.13890  
  7213.81161  |  58.14700  |  107.30000  |  0.95190  |   1.31799   |   0.00000    |  0.13846  
  7218.68488  |  58.01000  |  107.50000  |  0.95130  |   1.31417   |   0.00000    |  0.13814  
  7223.52016  |  57.86900  |  107.70000  |  0.95140  |   1.31083   |   0.00000    |  0.13778  
  7228.36644  |  57.72200  |  107.90000  |  0.95140  |   1.30749   |   0.00000    |  0.13743  
  7233.25372  |  57.58800  |  108.00000  |  0.95200  |   1.30368   |   0.00000    |  0.13694  
  7238.09199  |  57.43200  |  108.20000  |  0.95200  |   1.29987   |   0.00000    |  0.13654  
  7242.98327  |  57.29200  |  108.40000  |  0.95130  |   1.29653   |   -0.00048    |  0.13629  
  7247.82555  |  57.14500  |  108.60000  |  0.95150  |   1.29319   |   -0.00048    |  0.13591  
  7252.70483  |  57.00200  |  108.80000  |  0.95170  |   1.28890   |   -0.00048    |  0.13543  
  7257.54811  |  56.85300  |  108.90000  |  0.95200  |   1.28556   |   -0.00048    |  0.13504  
  7262.39038  |  56.70700  |  109.10000  |  0.95130  |   1.28175   |   -0.00048    |  0.13474  
  7267.24066  |  56.56600  |  109.30000  |  0.95150  |   1.27841   |   -0.00095    |  0.13436  
  7272.10294  |  56.40700  |  109.50000  |  0.95200  |   1.27459   |   -0.00048    |  0.13389  
  7276.94922  |  56.26300  |  109.70000  |  0.95120  |   1.27030   |   -0.00048    |  0.13355  
  7281.79850  |  56.10900  |  109.90000  |  0.95170  |   1.26696   |   -0.00095    |  0.13313  
  7286.66477  |  55.97100  |  110.10000  |  0.95130  |   1.26363   |   -0.00143    |  0.13283  
  7291.50905  |  55.81400  |  110.30000  |  0.95120  |   1.25981   |   -0.00048    |  0.13244  
  7296.38133  |  55.66400  |  110.50000  |  0.95190  |   1.25647   |   -0.00143    |  0.13200  
  7301.23061  |  55.51800  |  110.70000  |  0.95150  |   1.25314   |   -0.00143    |  0.13170  
  7306.08988  |  55.35800  |  110.90000  |  0.95180  |   1.24932   |   -0.00143    |  0.13126  
  7310.93116  |  55.20700  |  111.10000  |  0.95200  |   1.24551   |   -0.00143    |  0.13083  
  7315.78544  |  55.06700  |  111.20000  |  0.95180  |   1.24169   |   -0.00143    |  0.13046  
  7320.68572  |  54.91600  |  111.40000  |  0.95150  |   1.23835   |   -0.00143    |  0.13015  
  7325.75201  |  54.75200  |  111.70000  |  0.95120  |   1.23454   |   -0.00143    |  0.12979  
  7330.63729  |  54.60800  |  111.90000  |  0.95200  |   1.23072   |   -0.00191    |  0.12928  
  7335.50657  |  54.45600  |  112.10000  |  0.95190  |   1.22691   |   -0.00143    |  0.12889  
  7340.35684  |  54.30800  |  112.30000  |  0.95130  |   1.22309   |   -0.00143    |  0.12857  
  7345.20712  |  54.16000  |  112.50000  |  0.95150  |   1.21976   |   -0.00191    |  0.12819  
  7350.16241  |  54.01100  |  112.70000  |  0.95150  |   1.21547   |   -0.00191    |  0.12774  
  7355.00168  |  53.86200  |  112.90000  |  0.95120  |   1.21213   |   -0.00238    |  0.12743  
  7359.87696  |  53.71100  |  113.10000  |  0.95160  |   1.20831   |   -0.00191    |  0.12698  
  7364.71924  |  53.56800  |  113.30000  |  0.95170  |   1.20497   |   -0.00191    |  0.12661  
  7369.56251  |  53.42200  |  113.50000  |  0.95120  |   1.20068   |   -0.00238    |  0.12623  
  7374.42179  |  53.27200  |  113.70000  |  0.95190  |   1.19687   |   -0.00238    |  0.12574  
  7379.26207  |  53.12900  |  113.90000  |  0.95160  |   1.19353   |   -0.00238    |  0.12542  
  7384.11335  |  52.97800  |  114.10000  |  0.95190  |   1.19019   |   -0.00238    |  0.12503  
  7388.95262  |  52.83200  |  114.30000  |  0.95130  |   1.18686   |   -0.00238    |  0.12476  
  7393.81190  |  52.69100  |  114.50000  |  0.95170  |   1.18256   |   -0.00238    |  0.12426  
  7398.66318  |  52.53700  |  114.80000  |  0.95130  |   1.17923   |   -0.00238    |  0.12396  
  7403.53346  |  52.38000  |  115.00000  |  0.95190  |   1.17493   |   -0.00238    |  0.12343  
  7408.40074  |  52.23200  |  115.20000  |  0.95140  |   1.17160   |   -0.00286    |  0.12315  
  7413.24701  |  52.07400  |  115.50000  |  0.95160  |   1.16826   |   -0.00334    |  0.12277  
  7418.11429  |  51.93800  |  115.70000  |  0.95130  |   1.16444   |   -0.00286    |  0.12241  
  7422.97757  |  51.79800  |  115.90000  |  0.95200  |   1.16015   |   -0.00334    |  0.12187  
  7427.91285  |  51.66100  |  116.10000  |  0.95190  |   1.15681   |   -0.00334    |  0.12153  
  7432.76713  |  51.51400  |  116.30000  |  0.95170  |   1.15300   |   -0.00334    |  0.12115  
  7437.63441  |  51.37900  |  116.60000  |  0.95110  |   1.14919   |   -0.00334    |  0.12083  
  7442.47169  |  51.24200  |  116.80000  |  0.95180  |   1.14537   |   -0.00286    |  0.12034  
  7447.37997  |  51.10400  |  117.00000  |  0.95160  |   1.14156   |   -0.00334    |  0.11996  
  7452.30225  |  50.94100  |  117.20000  |  0.95180  |   1.13822   |   -0.00334    |  0.11959  
  7457.17753  |  50.78100  |  117.50000  |  0.95190  |   1.13440   |   -0.00334    |  0.11917  
  7462.02680  |  50.59600  |  117.70000  |  0.95180  |   1.13059   |   -0.00334    |  0.11878  
  7466.88008  |  50.42200  |  117.90000  |  0.95130  |   1.12725   |   -0.00381    |  0.11850  
  7471.73336  |  50.24100  |  118.20000  |  0.95170  |   1.12296   |   -0.00381    |  0.11800  
  7476.59664  |  50.06300  |  118.40000  |  0.95190  |   1.11914   |   -0.00381    |  0.11757  
  7481.44591  |  49.89600  |  118.60000  |  0.95120  |   1.11581   |   -0.00381    |  0.11731  
  7486.28919  |  49.74000  |  118.90000  |  0.95150  |   1.11199   |   -0.00334    |  0.11687  
  7491.15447  |  49.58400  |  119.10000  |  0.95110  |   1.10818   |   -0.00381    |  0.11652  
  7496.02975  |  49.44200  |  119.30000  |  0.95110  |   1.10484   |   -0.00429    |  0.11617  
  7500.88003  |  49.26800  |  119.60000  |  0.95190  |   1.10102   |   -0.00429    |  0.11567  
  7505.81131  |  49.11600  |  119.80000  |  0.95160  |   1.09721   |   -0.00477    |  0.11530  
  7510.66558  |  48.96200  |  120.10000  |  0.95110  |   1.09387   |   -0.00381    |  0.11501  
  7515.51986  |  48.82000  |  120.30000  |  0.95170  |   1.08958   |   -0.00429    |  0.11449  
  7520.41014  |  48.67400  |  120.50000  |  0.95150  |   1.08624   |   -0.00477    |  0.11416  
  7525.26042  |  48.51300  |  120.80000  |  0.95150  |   1.08195   |   -0.00429    |  0.11371  
  7530.10770  |  48.36700  |  121.10000  |  0.95180  |   1.07814   |   -0.00477    |  0.11327  
  7534.94297  |  48.22100  |  121.30000  |  0.95130  |   1.07480   |   -0.00429    |  0.11298  
  7539.79725  |  48.06300  |  121.60000  |  0.95140  |   1.07146   |   -0.00477    |  0.11262  
  7544.63653  |  47.91600  |  121.80000  |  0.95110  |   1.06717   |   -0.00429    |  0.11220  
  7549.50181  |  47.76100  |  122.10000  |  0.95160  |   1.06383   |   -0.00477    |  0.11179  
  7554.37208  |  47.61900  |  122.30000  |  0.95140  |   1.06002   |   -0.00525    |  0.11142  
  7559.22236  |  47.46800  |  122.60000  |  0.95130  |   1.05620   |   -0.00477    |  0.11103  
  7564.09164  |  47.30100  |  122.90000  |  0.95100  |   1.05286   |   -0.00477    |  0.11071  
  7569.01992  |  47.15800  |  123.10000  |  0.95180  |   1.04857   |   -0.00525    |  0.11017  
  7573.88220  |  47.01200  |  123.40000  |  0.95180  |   1.04428   |   -0.00572    |  0.10972  
  7578.78948  |  46.85400  |  123.60000  |  0.95100  |   1.04142   |   -0.00477    |  0.10951  
  7583.64376  |  46.69900  |  123.90000  |  0.95120  |   1.03761   |   -0.00525    |  0.10909  
  7588.52204  |  46.54700  |  124.20000  |  0.95170  |   1.03379   |   -0.00572    |  0.10863  
  7593.36632  |  46.39300  |  124.40000  |  0.95100  |   1.02950   |   -0.00525    |  0.10826  
  7598.26660  |  46.24400  |  124.70000  |  0.95150  |   1.02616   |   -0.00572    |  0.10785  
  7603.11087  |  46.07900  |  125.00000  |  0.95110  |   1.02282   |   -0.00572    |  0.10754  
  7607.97015  |  45.92000  |  125.30000  |  0.95150  |   1.01853   |   -0.00572    |  0.10705  
  7612.81143  |  45.77200  |  125.50000  |  0.95170  |   1.01519   |   -0.00572    |  0.10667  
  7617.68571  |  45.61800  |  125.80000  |  0.95100  |   1.01090   |   -0.00572    |  0.10630  
  7622.54098  |  45.46700  |  126.10000  |  0.95150  |   1.00756   |   -0.00572    |  0.10589  
  7627.39126  |  45.30900  |  126.40000  |  0.95130  |   1.00423   |   -0.00572    |  0.10557  
  7632.24054  |  45.15200  |  126.60000  |  0.95160  |   1.00041   |   -0.00620    |  0.10513  
  7637.08582  |  44.99000  |  126.90000  |  0.95100  |   0.99660   |   -0.00620    |  0.10480  
  7641.94509  |  44.83900  |  127.20000  |  0.95140  |   0.99278   |   -0.00620    |  0.10435  
  7646.79237  |  44.68600  |  127.50000  |  0.95100  |   0.98945   |   -0.00620    |  0.10404  
  7651.64965  |  44.52800  |  127.80000  |  0.95160  |   0.98515   |   -0.00620    |  0.10353  
  7656.50793  |  44.37600  |  128.10000  |  0.95130  |   0.98134   |   -0.00572    |  0.10316  
  7661.36220  |  44.21400  |  128.40000  |  0.95110  |   0.97752   |   -0.00668    |  0.10278  
  7666.25548  |  44.06000  |  128.70000  |  0.95100  |   0.97418   |   -0.00668    |  0.10244  
  7671.10376  |  43.89800  |  129.00000  |  0.95150  |   0.97084   |   -0.00668    |  0.10204  
  7675.95504  |  43.74700  |  129.30000  |  0.95160  |   0.96703   |   -0.00668    |  0.10162  
  7680.81232  |  43.58900  |  129.60000  |  0.95140  |   0.96274   |   -0.00668    |  0.10119  
  7685.73560  |  43.42700  |  129.90000  |  0.95130  |   0.95940   |   -0.00668    |  0.10085  
  7690.58488  |  43.26700  |  130.20000  |  0.95150  |   0.95559   |   -0.00668    |  0.10043  
  7695.44015  |  43.10100  |  130.50000  |  0.95110  |   0.95225   |   -0.00668    |  0.10012  
  7700.29843  |  42.96000  |  130.80000  |  0.95090  |   0.94891   |   -0.00668    |  0.09979  
  7705.15371  |  42.80000  |  131.10000  |  0.95160  |   0.94462   |   -0.00668    |  0.09927  
  7710.01299  |  42.65200  |  131.40000  |  0.95120  |   0.94080   |   -0.00763    |  0.09891  
  7714.87827  |  42.48900  |  131.70000  |  0.95140  |   0.93747   |   -0.00763    |  0.09854  
  7719.72154  |  42.33000  |  132.10000  |  0.95170  |   0.93317   |   -0.00715    |  0.09806  
  7724.56582  |  42.17100  |  132.40000  |  0.95110  |   0.92984   |   -0.00715    |  0.09777  
  7729.47610  |  42.01200  |  132.70000  |  0.95140  |   0.92602   |   -0.00715    |  0.09734  
  7734.33138  |  41.85600  |  133.00000  |  0.95130  |   0.92221   |   -0.00715    |  0.09694  
  7739.19866  |  41.70200  |  133.30000  |  0.95170  |   0.91887   |   -0.00715    |  0.09655  
  7744.29395  |  41.54100  |  133.70000  |  0.95180  |   0.91505   |   -0.00763    |  0.09614  
  7749.24023  |  41.37300  |  134.00000  |  0.95110  |   0.91124   |   -0.00763    |  0.09581  
  7754.17751  |  41.21300  |  134.30000  |  0.95170  |   0.90743   |   -0.00715    |  0.09535  
  7759.03379  |  41.06200  |  134.70000  |  0.95180  |   0.90409   |   -0.00811    |  0.09499  
  7763.88907  |  40.89800  |  135.00000  |  0.95180  |   0.90027   |   -0.00811    |  0.09459  
  7768.73635  |  40.74900  |  135.30000  |  0.95140  |   0.89646   |   -0.00811    |  0.09423  
  7773.59862  |  40.59300  |  135.70000  |  0.95170  |   0.89312   |   -0.00811    |  0.09385  
  7778.44890  |  40.42900  |  136.00000  |  0.95110  |   0.88931   |   -0.00811    |  0.09351  
  7783.31018  |  40.26600  |  136.40000  |  0.95130  |   0.88549   |   -0.00763    |  0.09309  
  7788.18346  |  40.11200  |  136.70000  |  0.95160  |   0.88215   |   -0.00811    |  0.09271  
  7793.02773  |  39.95100  |  137.10000  |  0.95130  |   0.87834   |   -0.00811    |  0.09233  
  7797.87401  |  39.79500  |  137.40000  |  0.95110  |   0.87452   |   -0.00811    |  0.09195  
  7802.71829  |  39.64500  |  137.70000  |  0.95160  |   0.87118   |   -0.00858    |  0.09155  
  7807.57257  |  39.48600  |  138.10000  |  0.95140  |   0.86785   |   -0.00811    |  0.09122  
  7812.44485  |  39.33400  |  138.40000  |  0.95110  |   0.86403   |   -0.00858    |  0.09085  
  7817.29912  |  39.16600  |  138.80000  |  0.95100  |   0.86022   |   -0.00858    |  0.09046  
  7822.17340  |  39.00700  |  139.20000  |  0.95170  |   0.85688   |   -0.00906    |  0.09004  
  7827.01568  |  38.84500  |  139.60000  |  0.95160  |   0.85354   |   -0.00858    |  0.08970  
  7831.86996  |  38.69900  |  139.90000  |  0.95180  |   0.84973   |   -0.00858    |  0.08928  
  7836.74824  |  38.54300  |  140.30000  |  0.95120  |   0.84591   |   -0.00906    |  0.08894  
  7841.58551  |  38.38600  |  140.60000  |  0.95130  |   0.84258   |   -0.00906    |  0.08858  
  7846.42979  |  38.23100  |  141.00000  |  0.95140  |   0.83876   |   -0.00906    |  0.08817  
  7851.30807  |  38.07200  |  141.40000  |  0.95120  |   0.83590   |   -0.00858    |  0.08788  
  7856.17235  |  37.91600  |  141.70000  |  0.95110  |   0.83208   |   -0.00906    |  0.08749  
  7861.09763  |  37.76100  |  142.10000  |  0.95190  |   0.82827   |   -0.00906    |  0.08702  
  7865.96591  |  37.60100  |  142.50000  |  0.95130  |   0.82445   |   -0.00906    |  0.08667  
  7870.82918  |  37.45200  |  142.90000  |  0.95190  |   0.82159   |   -0.00906    |  0.08632  
  7875.68846  |  37.29000  |  143.30000  |  0.95190  |   0.81778   |   -0.00954    |  0.08592  
  7880.53974  |  37.13400  |  143.60000  |  0.95150  |   0.81349   |   -0.00906    |  0.08550  
  7885.40302  |  36.97200  |  144.00000  |  0.95130  |   0.81063   |   -0.00906    |  0.08522  
  7890.25730  |  36.82400  |  144.40000  |  0.95120  |   0.80681   |   -0.00954    |  0.08483  
  7895.17558  |  36.66100  |  144.80000  |  0.95130  |   0.80300   |   -0.00906    |  0.08442  
  7900.02686  |  36.50600  |  145.20000  |  0.95190  |   0.80014   |   -0.01001    |  0.08406  
  7904.88713  |  36.35100  |  145.60000  |  0.95160  |   0.79680   |   -0.01001    |  0.08374  
  7909.74441  |  36.19400  |  146.00000  |  0.95180  |   0.79298   |   -0.00954    |  0.08332  
  7914.60769  |  36.03600  |  146.40000  |  0.95140  |   0.78917   |   -0.01001    |  0.08295  
  7919.46597  |  35.88300  |  146.80000  |  0.95180  |   0.78631   |   -0.01001    |  0.08262  
  7924.40825  |  35.73400  |  147.20000  |  0.95110  |   0.78249   |   -0.01001    |  0.08228  
  7929.26753  |  35.58100  |  147.60000  |  0.95170  |   0.77916   |   -0.01001    |  0.08188  
  7934.13681  |  35.42100  |  148.00000  |  0.95120  |   0.77582   |   -0.01001    |  0.08157  
  7938.98908  |  35.26900  |  148.40000  |  0.95110  |   0.77200   |   -0.01001    |  0.08118  
  7943.82836  |  35.11400  |  148.80000  |  0.95120  |   0.76866   |   -0.01001    |  0.08082  
  7948.68364  |  34.96000  |  149.30000  |  0.95150  |   0.76533   |   -0.01001    |  0.08044  
  7953.59192  |  34.80700  |  149.70000  |  0.95180  |   0.76199   |   -0.01001    |  0.08006  
  7958.43520  |  34.65200  |  150.10000  |  0.95120  |   0.75913   |   -0.01001    |  0.07981  
