UBC Resistivity Measurement:2019-02-05 16:59:04.802777
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  14878.36399  |  75.83800  |  89.90000  |  0.95380  |   1.05072   |   -0.48995    |  0.12155  
  14884.32234  |  75.87700  |  89.90000  |  0.95380  |   1.05143   |   -0.49067    |  0.12165  
  14890.31368  |  75.89700  |  89.80000  |  0.95440  |   1.05119   |   -0.49162    |  0.12159  
  14896.30102  |  75.90600  |  89.80000  |  0.95420  |   1.04929   |   -0.48948    |  0.12134  
  14902.31336  |  75.92900  |  89.80000  |  0.95420  |   1.05072   |   -0.49019    |  0.12151  
  14908.30571  |  75.94200  |  89.80000  |  0.95380  |   1.05191   |   -0.49043    |  0.12168  
  14914.27205  |  75.96200  |  89.80000  |  0.95370  |   1.04976   |   -0.49162    |  0.12155  
  14920.27639  |  75.95100  |  89.80000  |  0.95390  |   1.05310   |   -0.49067    |  0.12179  
  14926.23173  |  76.00100  |  89.80000  |  0.95380  |   1.05096   |   -0.49210    |  0.12167  
  14932.22608  |  76.01900  |  89.70000  |  0.95370  |   1.05215   |   -0.48995    |  0.12170  
  14938.19742  |  76.01400  |  89.80000  |  0.95400  |   1.05191   |   -0.49234    |  0.12174  
  14944.21376  |  76.05000  |  89.70000  |  0.95370  |   1.05119   |   -0.49210    |  0.12170  
  14950.20810  |  76.05800  |  89.70000  |  0.95440  |   1.05334   |   -0.49067    |  0.12175  
  14956.21345  |  76.07800  |  89.70000  |  0.95440  |   1.05334   |   -0.49258    |  0.12184  
  14962.27379  |  76.10200  |  89.70000  |  0.95420  |   1.05263   |   -0.49305    |  0.12182  
  14968.22013  |  76.09600  |  89.70000  |  0.95370  |   1.05358   |   -0.49234    |  0.12194  
  14974.20548  |  76.13800  |  89.70000  |  0.95380  |   1.05286   |   -0.49162    |  0.12183  
  14980.21982  |  76.12900  |  89.70000  |  0.95360  |   1.05239   |   -0.49258    |  0.12185  
  14986.23816  |  76.14200  |  89.70000  |  0.95370  |   1.05263   |   -0.49281    |  0.12187  
  14992.17650  |  76.16400  |  89.60000  |  0.95440  |   1.05525   |   -0.49138    |  0.12197  
  14998.16985  |  76.18400  |  89.60000  |  0.95430  |   1.05406   |   -0.49305    |  0.12194  
  15004.18619  |  76.19300  |  89.60000  |  0.95360  |   1.05358   |   -0.49353    |  0.12201  
  15010.20154  |  76.22100  |  89.60000  |  0.95370  |   1.05429   |   -0.49377    |  0.12207  
  15016.20388  |  76.23000  |  89.60000  |  0.95360  |   1.05525   |   -0.49401    |  0.12219  
  15022.24222  |  76.25000  |  89.60000  |  0.95390  |   1.05453   |   -0.49281    |  0.12203  
  15028.25857  |  76.26500  |  89.60000  |  0.95370  |   1.05620   |   -0.49258    |  0.12220  
  15034.21591  |  76.27900  |  89.50000  |  0.95370  |   1.05310   |   -0.49401    |  0.12197  
  15040.25125  |  76.31100  |  89.50000  |  0.95370  |   1.05549   |   -0.49401    |  0.12220  
  15046.26360  |  76.31300  |  89.50000  |  0.95410  |   1.05525   |   -0.49401    |  0.12212  
  15052.21494  |  76.33100  |  89.50000  |  0.95380  |   1.05882   |   -0.49162    |  0.12239  
  15058.19428  |  76.34200  |  89.50000  |  0.95420  |   1.05763   |   -0.49305    |  0.12229  
  15064.19262  |  76.36000  |  89.50000  |  0.95420  |   1.05739   |   -0.49401    |  0.12231  
  15070.20297  |  76.37500  |  89.50000  |  0.95370  |   1.05859   |   -0.49210    |  0.12241  
  15076.16231  |  76.39000  |  89.50000  |  0.95440  |   1.05549   |   -0.49448    |  0.12213  
  15082.18865  |  76.40200  |  89.40000  |  0.95390  |   1.05811   |   -0.49448    |  0.12244  
  15088.18200  |  76.43200  |  89.40000  |  0.95400  |   1.05596   |   -0.49520    |  0.12225  
  15094.15134  |  76.43200  |  89.40000  |  0.95370  |   1.05692   |   -0.49377    |  0.12232  
  15100.16668  |  76.46700  |  89.40000  |  0.95380  |   1.05716   |   -0.49425    |  0.12235  
  15106.18702  |  76.49600  |  89.40000  |  0.95440  |   1.05859   |   -0.49472    |  0.12243  
  15112.13937  |  76.48500  |  89.40000  |  0.95370  |   1.05978   |   -0.49448    |  0.12262  
  15118.09971  |  76.52900  |  89.30000  |  0.95380  |   1.05978   |   -0.49544    |  0.12265  
  15124.11405  |  76.52700  |  89.40000  |  0.95380  |   1.05811   |   -0.49591    |  0.12252  
  15130.12839  |  76.54000  |  89.30000  |  0.95410  |   1.05954   |   -0.49591    |  0.12261  
  15136.08973  |  76.57000  |  89.30000  |  0.95390  |   1.05859   |   -0.49448    |  0.12249  
  15142.10008  |  76.57900  |  89.30000  |  0.95440  |   1.05954   |   -0.49448    |  0.12251  
  15148.09242  |  76.59700  |  89.30000  |  0.95440  |   1.06025   |   -0.49401    |  0.12256  
  15154.08276  |  76.61900  |  89.30000  |  0.95380  |   1.05978   |   -0.49520    |  0.12264  
  15160.08411  |  76.62100  |  89.30000  |  0.95380  |   1.06025   |   -0.49615    |  0.12273  
  15166.10245  |  76.63600  |  89.30000  |  0.95430  |   1.05859   |   -0.49639    |  0.12252  
  15172.09279  |  76.65600  |  89.20000  |  0.95370  |   1.06073   |   -0.49663    |  0.12281  
  15178.08514  |  76.67100  |  89.20000  |  0.95370  |   1.06240   |   -0.49520    |  0.12290  
  15184.07548  |  76.68700  |  89.20000  |  0.95400  |   1.05954   |   -0.49711    |  0.12268  
  15190.01282  |  76.71100  |  89.20000  |  0.95430  |   1.06264   |   -0.49544    |  0.12286  
  15196.01416  |  76.72200  |  89.20000  |  0.95390  |   1.06383   |   -0.49448    |  0.12298  
  15202.02451  |  76.72800  |  89.20000  |  0.95400  |   1.06145   |   -0.49639    |  0.12283  
  15207.96985  |  76.77000  |  89.20000  |  0.95380  |   1.06192   |   -0.49615    |  0.12289  
  15213.94719  |  76.76700  |  89.20000  |  0.95410  |   1.06145   |   -0.49639    |  0.12282  
  15219.95153  |  76.78900  |  89.10000  |  0.95420  |   1.06288   |   -0.49734    |  0.12298  
  15225.91987  |  76.81800  |  89.10000  |  0.95440  |   1.06335   |   -0.49568    |  0.12293  
  15231.88221  |  76.81800  |  89.10000  |  0.95420  |   1.06478   |   -0.49568    |  0.12309  
  15237.89956  |  76.84400  |  89.10000  |  0.95430  |   1.06383   |   -0.49568    |  0.12298  
  15243.85990  |  76.87400  |  89.10000  |  0.95440  |   1.06288   |   -0.49782    |  0.12298  
  15249.87524  |  76.86200  |  89.10000  |  0.95420  |   1.06669   |   -0.49758    |  0.12335  
  15255.87859  |  76.89200  |  89.10000  |  0.95400  |   1.06550   |   -0.49734    |  0.12326  
  15261.89893  |  76.90700  |  89.10000  |  0.95440  |   1.06359   |   -0.49687    |  0.12300  
  15267.88627  |  76.92500  |  89.00000  |  0.95380  |   1.06622   |   -0.49663    |  0.12332  
  15273.85462  |  76.94200  |  89.00000  |  0.95360  |   1.06526   |   -0.49758    |  0.12330  
  15279.86496  |  76.95500  |  89.00000  |  0.95400  |   1.06431   |   -0.49639    |  0.12310  
  15285.89130  |  76.96600  |  89.00000  |  0.95400  |   1.06741   |   -0.49711    |  0.12343  
  15291.86065  |  76.99700  |  89.00000  |  0.95390  |   1.06407   |   -0.50021    |  0.12326  
  15297.81598  |  76.99900  |  89.00000  |  0.95360  |   1.06574   |   -0.49901    |  0.12340  
  15303.81333  |  77.01400  |  89.00000  |  0.95400  |   1.06502   |   -0.49925    |  0.12329  
  15309.79967  |  77.04200  |  88.90000  |  0.95420  |   1.06693   |   -0.49591    |  0.12330  
  15315.82001  |  77.04400  |  88.90000  |  0.95360  |   1.06741   |   -0.49878    |  0.12355  
  15321.83836  |  77.09200  |  88.90000  |  0.95430  |   1.06574   |   -0.50021    |  0.12337  
  15327.79370  |  77.08700  |  88.90000  |  0.95370  |   1.06598   |   -0.49806    |  0.12337  
  15333.79704  |  77.10700  |  88.90000  |  0.95380  |   1.06622   |   -0.49806    |  0.12338  
  15339.78039  |  77.12200  |  88.90000  |  0.95430  |   1.06693   |   -0.50068    |  0.12350  
  15345.77073  |  77.14700  |  88.90000  |  0.95370  |   1.06860   |   -0.49734    |  0.12359  
  15351.73407  |  77.15200  |  88.90000  |  0.95410  |   1.06765   |   -0.49949    |  0.12354  
  15357.69741  |  77.18900  |  88.80000  |  0.95370  |   1.06955   |   -0.49901    |  0.12375  
  15363.67075  |  77.19300  |  88.80000  |  0.95400  |   1.06955   |   -0.49734    |  0.12364  
  15369.68410  |  77.21600  |  88.80000  |  0.95440  |   1.06765   |   -0.49949    |  0.12350  
  15375.66544  |  77.22300  |  88.80000  |  0.95440  |   1.07027   |   -0.49949    |  0.12375  
  15381.64678  |  77.24400  |  88.80000  |  0.95390  |   1.07194   |   -0.50021    |  0.12401  
  15387.65312  |  77.24600  |  88.80000  |  0.95430  |   1.06955   |   -0.49830    |  0.12364  
  15393.69147  |  77.24400  |  88.80000  |  0.95370  |   1.06884   |   -0.49901    |  0.12369  
  15399.67881  |  77.29200  |  88.80000  |  0.95420  |   1.06955   |   -0.49949    |  0.12371  
  15405.66615  |  77.28700  |  88.70000  |  0.95440  |   1.06908   |   -0.49949    |  0.12364  
  15411.61349  |  77.31700  |  88.70000  |  0.95390  |   1.07098   |   -0.49973    |  0.12389  
  15417.56984  |  77.35200  |  88.70000  |  0.95440  |   1.07122   |   -0.49901    |  0.12382  
  15423.58318  |  77.33700  |  88.70000  |  0.95410  |   1.07241   |   -0.49949    |  0.12399  
  15429.56352  |  77.36700  |  88.70000  |  0.95400  |   1.07075   |   -0.49997    |  0.12387  
  15435.53786  |  77.39000  |  88.70000  |  0.95430  |   1.07075   |   -0.49949    |  0.12381  
  15441.53521  |  77.41000  |  88.70000  |  0.95380  |   1.07337   |   -0.50044    |  0.12417  
  15447.51555  |  77.42100  |  88.70000  |  0.95390  |   1.07241   |   -0.49806    |  0.12396  
  15453.55889  |  77.43100  |  88.60000  |  0.95440  |   1.07194   |   -0.50188    |  0.12402  
  15459.53224  |  77.46100  |  88.60000  |  0.95430  |   1.07194   |   -0.49901    |  0.12390  
  15465.55058  |  77.46800  |  88.60000  |  0.95430  |   1.07194   |   -0.50164    |  0.12402  
  15471.55692  |  77.49100  |  88.60000  |  0.95430  |   1.07098   |   -0.50116    |  0.12391  
  15477.59227  |  77.50000  |  88.60000  |  0.95360  |   1.07289   |   -0.50283    |  0.12425  
  15483.54161  |  77.50600  |  88.60000  |  0.95360  |   1.07313   |   -0.50116    |  0.12420  
  15489.55295  |  77.52600  |  88.60000  |  0.95430  |   1.07337   |   -0.50116    |  0.12413  
  15495.56530  |  77.54900  |  88.60000  |  0.95370  |   1.07408   |   -0.50068    |  0.12426  
  15501.59064  |  77.57300  |  88.50000  |  0.95440  |   1.07289   |   -0.50235    |  0.12413  
  15507.54698  |  77.58300  |  88.50000  |  0.95440  |   1.07456   |   -0.50021    |  0.12419  
  15513.49732  |  77.59400  |  88.50000  |  0.95390  |   1.07337   |   -0.50402    |  0.12431  
  15519.49366  |  77.61400  |  88.50000  |  0.95380  |   1.07456   |   -0.50140    |  0.12432  
  15525.46401  |  77.63900  |  88.50000  |  0.95410  |   1.07408   |   -0.50068    |  0.12421  
  15531.46435  |  77.65200  |  88.50000  |  0.95370  |   1.07480   |   -0.50188    |  0.12438  
  15537.44569  |  77.66500  |  88.50000  |  0.95440  |   1.07408   |   -0.50283    |  0.12426  
  15543.42203  |  77.67600  |  88.50000  |  0.95380  |   1.07384   |   -0.50188    |  0.12427  
  15549.43838  |  77.69700  |  88.40000  |  0.95430  |   1.07599   |   -0.50188    |  0.12441  
  15555.41172  |  77.70600  |  88.40000  |  0.95370  |   1.07647   |   -0.50378    |  0.12462  
  15561.39906  |  77.72100  |  88.40000  |  0.95430  |   1.07718   |   -0.50235    |  0.12455  
  15567.36240  |  77.74000  |  88.40000  |  0.95400  |   1.07551   |   -0.50235    |  0.12443  
  15573.32874  |  77.77600  |  88.40000  |  0.95440  |   1.07528   |   -0.50307    |  0.12439  
  15579.33909  |  77.77600  |  88.40000  |  0.95410  |   1.07575   |   -0.50307    |  0.12447  
  15585.32843  |  77.80000  |  88.40000  |  0.95370  |   1.07551   |   -0.50331    |  0.12451  
  15591.30977  |  77.81500  |  88.30000  |  0.95440  |   1.07718   |   -0.50378    |  0.12460  
  15597.34412  |  77.82700  |  88.30000  |  0.95370  |   1.07837   |   -0.50211    |  0.12473  
  15603.28546  |  77.83600  |  88.30000  |  0.95440  |   1.07647   |   -0.50307    |  0.12450  
  15609.27380  |  77.87000  |  88.30000  |  0.95430  |   1.07694   |   -0.50283    |  0.12455  
  15615.32015  |  77.87000  |  88.30000  |  0.95430  |   1.07957   |   -0.50378    |  0.12484  
  15621.35049  |  77.90400  |  88.30000  |  0.95440  |   1.07909   |   -0.50307    |  0.12475  
  15627.33483  |  77.91300  |  88.30000  |  0.95360  |   1.07909   |   -0.50307    |  0.12485  
  15633.31317  |  77.91500  |  88.30000  |  0.95360  |   1.07837   |   -0.50283    |  0.12477  
  15639.32052  |  77.94700  |  88.20000  |  0.95410  |   1.07861   |   -0.50450    |  0.12480  
  15645.36486  |  77.93800  |  88.30000  |  0.95420  |   1.07909   |   -0.50569    |  0.12489  
  15651.34421  |  77.97900  |  88.20000  |  0.95400  |   1.08076   |   -0.50235    |  0.12493  
  15657.32455  |  77.98800  |  88.20000  |  0.95370  |   1.07909   |   -0.50426    |  0.12489  
  15663.28389  |  78.02200  |  88.20000  |  0.95440  |   1.08100   |   -0.50402    |  0.12497  
  15669.28923  |  78.01900  |  88.20000  |  0.95420  |   1.07981   |   -0.50474    |  0.12492  
  15675.26857  |  78.04700  |  88.20000  |  0.95360  |   1.08124   |   -0.50402    |  0.12510  
  15681.23592  |  78.06800  |  88.20000  |  0.95430  |   1.08124   |   -0.50235    |  0.12493  
  15687.24726  |  78.06000  |  88.20000  |  0.95370  |   1.08076   |   -0.50402    |  0.12504  
  15693.24660  |  78.10700  |  88.10000  |  0.95380  |   1.08147   |   -0.50354    |  0.12507  
  15699.20594  |  78.13200  |  88.10000  |  0.95440  |   1.08219   |   -0.50569    |  0.12516  
  15705.19729  |  78.14500  |  88.10000  |  0.95410  |   1.08362   |   -0.50378    |  0.12525  
  15711.15463  |  78.14500  |  88.10000  |  0.95370  |   1.08219   |   -0.50331    |  0.12514  
  15717.20097  |  78.15400  |  88.10000  |  0.95420  |   1.08362   |   -0.50497    |  0.12529  
  15723.15931  |  78.16600  |  88.10000  |  0.95440  |   1.08290   |   -0.50569    |  0.12523  
  15729.14866  |  78.17700  |  88.10000  |  0.95390  |   1.08171   |   -0.50688    |  0.12523  
  15735.15700  |  78.20200  |  88.10000  |  0.95440  |   1.08076   |   -0.50617    |  0.12504  
  15741.11934  |  78.22100  |  88.00000  |  0.95380  |   1.08338   |   -0.50569    |  0.12535  
  15747.11568  |  78.24900  |  88.00000  |  0.95410  |   1.08267   |   -0.50593    |  0.12525  
  15753.11303  |  78.25500  |  88.00000  |  0.95430  |   1.08147   |   -0.50688    |  0.12516  
  15759.10437  |  78.28100  |  88.00000  |  0.95410  |   1.08243   |   -0.50450    |  0.12517  
  15765.09571  |  78.28500  |  88.00000  |  0.95390  |   1.08481   |   -0.50807    |  0.12558  
  15771.07105  |  78.30600  |  88.00000  |  0.95410  |   1.08410   |   -0.50712    |  0.12544  
  15777.09540  |  78.30600  |  88.00000  |  0.95440  |   1.08505   |   -0.50593    |  0.12544  
  15783.03774  |  78.33000  |  87.90000  |  0.95440  |   1.08410   |   -0.50640    |  0.12537  
  15788.99408  |  78.34400  |  87.90000  |  0.95420  |   1.08553   |   -0.50617    |  0.12552  
  15794.99642  |  78.36100  |  87.90000  |  0.95380  |   1.08553   |   -0.50664    |  0.12560  
  15801.03677  |  78.38100  |  87.90000  |  0.95400  |   1.08624   |   -0.50664    |  0.12564  
  15807.00111  |  78.41600  |  87.90000  |  0.95380  |   1.08410   |   -0.50736    |  0.12549  
  15812.99945  |  78.41200  |  87.90000  |  0.95370  |   1.08481   |   -0.50664    |  0.12554  
  15819.00280  |  78.41000  |  87.90000  |  0.95440  |   1.08791   |   -0.50664    |  0.12574  
  15824.99514  |  78.44800  |  87.90000  |  0.95440  |   1.08457   |   -0.50736    |  0.12546  
  15830.96348  |  78.46900  |  87.80000  |  0.95410  |   1.08577   |   -0.50760    |  0.12562  
  15836.99983  |  78.48600  |  87.80000  |  0.95430  |   1.08672   |   -0.50807    |  0.12571  
  15842.94916  |  78.47400  |  87.80000  |  0.95380  |   1.08648   |   -0.50903    |  0.12579  
  15848.97151  |  78.51000  |  87.80000  |  0.95420  |   1.08672   |   -0.50569    |  0.12561  
  15854.97985  |  78.51600  |  87.80000  |  0.95390  |   1.08553   |   -0.50736    |  0.12562  
  15860.99320  |  78.54200  |  87.80000  |  0.95390  |   1.08672   |   -0.50784    |  0.12575  
  15866.97454  |  78.57500  |  87.80000  |  0.95400  |   1.08982   |   -0.50879    |  0.12607  
  15872.93688  |  78.56300  |  87.80000  |  0.95360  |   1.08624   |   -0.50974    |  0.12583  
  15878.95222  |  78.59400  |  87.80000  |  0.95400  |   1.08791   |   -0.50927    |  0.12591  
  15884.96357  |  78.61400  |  87.70000  |  0.95390  |   1.08887   |   -0.50784    |  0.12595  
  15890.92791  |  78.61400  |  87.70000  |  0.95410  |   1.08791   |   -0.50688    |  0.12579  
  15896.87425  |  78.66200  |  87.70000  |  0.95370  |   1.08791   |   -0.50950    |  0.12596  
  15902.87159  |  78.68300  |  87.70000  |  0.95420  |   1.08863   |   -0.51022    |  0.12600  
  15908.91094  |  78.68500  |  87.70000  |  0.95440  |   1.08910   |   -0.50903    |  0.12596  
  15914.85328  |  78.68800  |  87.70000  |  0.95420  |   1.09030   |   -0.50903    |  0.12610  
  15920.85462  |  78.70900  |  87.70000  |  0.95400  |   1.08934   |   -0.50784    |  0.12599  
  15926.84696  |  78.73400  |  87.60000  |  0.95390  |   1.09196   |   -0.50998    |  0.12634  
  15932.85631  |  78.72500  |  87.60000  |  0.95430  |   1.09006   |   -0.50879    |  0.12606  
  15938.84765  |  78.76400  |  87.60000  |  0.95360  |   1.09125   |   -0.50903    |  0.12627  
  15944.86999  |  78.77800  |  87.60000  |  0.95370  |   1.09173   |   -0.50712    |  0.12622  
  15950.82234  |  78.79300  |  87.60000  |  0.95430  |   1.09006   |   -0.50950    |  0.12609  
  15956.80768  |  78.82900  |  87.60000  |  0.95370  |   1.09173   |   -0.50831    |  0.12627  
  15962.82202  |  78.82700  |  87.60000  |  0.95440  |   1.09030   |   -0.50879    |  0.12607  
  15968.82836  |  78.85400  |  87.60000  |  0.95370  |   1.09125   |   -0.50950    |  0.12628  
  15974.78371  |  78.86700  |  87.50000  |  0.95390  |   1.09125   |   -0.50950    |  0.12625  
  15980.76005  |  78.87800  |  87.50000  |  0.95370  |   1.09292   |   -0.50927    |  0.12643  
  15986.72439  |  78.88400  |  87.50000  |  0.95380  |   1.09220   |   -0.51094    |  0.12642  
  15992.73073  |  78.87800  |  87.50000  |  0.95440  |   1.09125   |   -0.51022    |  0.12622  
  15998.70307  |  78.90300  |  87.50000  |  0.95370  |   1.09220   |   -0.51117    |  0.12644  
  16004.72342  |  78.92800  |  87.50000  |  0.95390  |   1.09506   |   -0.51070    |  0.12667  
  16010.70276  |  78.94700  |  87.50000  |  0.95390  |   1.09244   |   -0.51046    |  0.12641  
  16016.73911  |  78.98500  |  87.50000  |  0.95380  |   1.09268   |   -0.51070    |  0.12646  
  16022.68645  |  78.99800  |  87.40000  |  0.95390  |   1.09483   |   -0.51070    |  0.12665  
  16028.67879  |  79.00000  |  87.40000  |  0.95380  |   1.09387   |   -0.50998    |  0.12654  
  16034.65013  |  79.00800  |  87.40000  |  0.95420  |   1.09363   |   -0.51046    |  0.12648  
  16040.65447  |  79.02800  |  87.40000  |  0.95440  |   1.09340   |   -0.51165    |  0.12649  
  16046.62282  |  79.04700  |  87.40000  |  0.95440  |   1.09340   |   -0.51141    |  0.12648  
  16052.58516  |  79.06100  |  87.40000  |  0.95430  |   1.09626   |   -0.50950    |  0.12668  
  16058.58950  |  79.07700  |  87.40000  |  0.95440  |   1.09554   |   -0.51070    |  0.12665  
  16064.58784  |  79.09600  |  87.40000  |  0.95370  |   1.09554   |   -0.51094    |  0.12675  
  16070.55618  |  79.11600  |  87.40000  |  0.95400  |   1.09554   |   -0.51213    |  0.12676  
  16076.54953  |  79.13700  |  87.40000  |  0.95370  |   1.09626   |   -0.51117    |  0.12683  
  16082.54287  |  79.15300  |  87.30000  |  0.95380  |   1.09506   |   -0.51070    |  0.12668  
  16088.56021  |  79.17400  |  87.30000  |  0.95410  |   1.09602   |   -0.51236    |  0.12681  
  16094.50055  |  79.20000  |  87.30000  |  0.95410  |   1.09530   |   -0.51236    |  0.12674  
  16100.49590  |  79.18800  |  87.30000  |  0.95430  |   1.09673   |   -0.51165    |  0.12682  
  16106.49824  |  79.22500  |  87.30000  |  0.95380  |   1.09793   |   -0.51070    |  0.12695  
  16112.45958  |  79.22500  |  87.30000  |  0.95390  |   1.09769   |   -0.51165    |  0.12696  
  16118.47392  |  79.22500  |  87.30000  |  0.95370  |   1.09649   |   -0.51260    |  0.12692  
  16124.49127  |  79.27400  |  87.30000  |  0.95430  |   1.09697   |   -0.51332    |  0.12691  
  16130.46761  |  79.27400  |  87.20000  |  0.95380  |   1.09912   |   -0.51260    |  0.12715  
  16136.46995  |  79.29200  |  87.20000  |  0.95420  |   1.09888   |   -0.51213    |  0.12705  
  16142.43230  |  79.30800  |  87.20000  |  0.95430  |   1.09745   |   -0.50998    |  0.12681  
  16148.41564  |  79.32300  |  87.20000  |  0.95380  |   1.09769   |   -0.51165    |  0.12697  
  16154.41698  |  79.34100  |  87.20000  |  0.95380  |   1.09864   |   -0.51451    |  0.12719  
  16160.40232  |  79.37800  |  87.20000  |  0.95440  |   1.09888   |   -0.51117    |  0.12699  
  16166.38767  |  79.37800  |  87.20000  |  0.95440  |   1.09769   |   -0.51499    |  0.12704  
  16172.39201  |  79.38400  |  87.10000  |  0.95400  |   1.10055   |   -0.51236    |  0.12725  
  16178.37535  |  79.42500  |  87.10000  |  0.95420  |   1.09864   |   -0.51475    |  0.12715  
  16184.38969  |  79.44100  |  87.10000  |  0.95430  |   1.09912   |   -0.51403    |  0.12715  
  16190.36904  |  79.45100  |  87.10000  |  0.95370  |   1.09864   |   -0.51308    |  0.12714  
  16196.31738  |  79.46100  |  87.10000  |  0.95420  |   1.09959   |   -0.51403    |  0.12721  
  16202.32472  |  79.46100  |  87.10000  |  0.95360  |   1.10198   |   -0.51403    |  0.12751  
  16208.32906  |  79.49200  |  87.10000  |  0.95370  |   1.10126   |   -0.51332    |  0.12740  
  16214.30141  |  79.50400  |  87.10000  |  0.95420  |   1.10174   |   -0.51427    |  0.12742  
  16220.33075  |  79.53900  |  87.10000  |  0.95380  |   1.10031   |   -0.51427    |  0.12734  
  16226.29309  |  79.55900  |  87.00000  |  0.95420  |   1.10102   |   -0.51403    |  0.12734  
  16232.31944  |  79.55900  |  87.00000  |  0.95370  |   1.10198   |   -0.51189    |  0.12741  
  16238.29278  |  79.57500  |  87.00000  |  0.95430  |   1.10222   |   -0.51284    |  0.12739  
  16244.27112  |  79.58600  |  87.00000  |  0.95400  |   1.10269   |   -0.51451    |  0.12755  
  16250.26146  |  79.61800  |  87.00000  |  0.95440  |   1.10126   |   -0.51642    |  0.12744  
  16256.28981  |  79.61800  |  87.00000  |  0.95440  |   1.10126   |   -0.51523    |  0.12739  
  16262.23215  |  79.66900  |  86.90000  |  0.95370  |   1.10293   |   -0.51499    |  0.12763  
  16268.21349  |  79.66900  |  86.90000  |  0.95440  |   1.10317   |   -0.51403    |  0.12752  
  16274.18783  |  79.68900  |  86.90000  |  0.95380  |   1.10389   |   -0.51308    |  0.12763  
  16280.20017  |  79.68500  |  86.90000  |  0.95410  |   1.10150   |   -0.51642    |  0.12751  
  16286.17052  |  79.70600  |  86.90000  |  0.95430  |   1.10436   |   -0.51570    |  0.12772  
  16292.13386  |  79.71600  |  86.90000  |  0.95370  |   1.10341   |   -0.51499    |  0.12768  
  16298.16820  |  79.74400  |  86.90000  |  0.95370  |   1.10317   |   -0.51451    |  0.12763  
  16304.16855  |  79.76100  |  86.90000  |  0.95420  |   1.10603   |   -0.51332    |  0.12779  
  16310.16889  |  79.79100  |  86.90000  |  0.95380  |   1.10508   |   -0.51618    |  0.12788  
  16316.20823  |  79.80700  |  86.80000  |  0.95440  |   1.10555   |   -0.51499    |  0.12779  
  16322.24358  |  79.82400  |  86.80000  |  0.95370  |   1.10508   |   -0.51523    |  0.12785  
  16328.23492  |  79.82800  |  86.80000  |  0.95410  |   1.10412   |   -0.51833    |  0.12784  
  16334.22026  |  79.83200  |  86.80000  |  0.95440  |   1.10555   |   -0.51427    |  0.12776  
  16340.22861  |  79.86200  |  86.80000  |  0.95370  |   1.10484   |   -0.51570    |  0.12785  
  16346.19795  |  79.85800  |  86.80000  |  0.95380  |   1.10603   |   -0.51427    |  0.12788  
  16352.22729  |  79.89500  |  86.80000  |  0.95420  |   1.10460   |   -0.51451    |  0.12770  
  16358.23364  |  79.91300  |  86.80000  |  0.95410  |   1.10436   |   -0.51618    |  0.12777  
  16364.16598  |  79.95000  |  86.70000  |  0.95360  |   1.10436   |   -0.51809    |  0.12792  
  16370.16332  |  79.95000  |  86.70000  |  0.95430  |   1.10722   |   -0.51785    |  0.12809  
  16376.19367  |  79.95000  |  86.70000  |  0.95370  |   1.10722   |   -0.51594    |  0.12808  
  16382.15101  |  79.96800  |  86.70000  |  0.95370  |   1.10722   |   -0.51618    |  0.12809  
  16388.15835  |  79.98800  |  86.70000  |  0.95420  |   1.10842   |   -0.51737    |  0.12819  
  16394.17569  |  80.01400  |  86.70000  |  0.95410  |   1.10627   |   -0.51785    |  0.12802  
  16400.14704  |  80.01500  |  86.70000  |  0.95400  |   1.10508   |   -0.51666    |  0.12787  
  16406.16338  |  80.05500  |  86.70000  |  0.95440  |   1.10842   |   -0.51737    |  0.12817  
  16412.16072  |  80.07100  |  86.70000  |  0.95440  |   1.10698   |   -0.51737    |  0.12803  
  16418.14006  |  80.08300  |  86.70000  |  0.95370  |   1.10865   |   -0.51785    |  0.12830  
  16424.12541  |  80.09700  |  86.60000  |  0.95390  |   1.10889   |   -0.51666    |  0.12825  
  16430.10075  |  80.11200  |  86.60000  |  0.95440  |   1.10698   |   -0.51666    |  0.12800  
  16436.12709  |  80.10300  |  86.60000  |  0.95370  |   1.11008   |   -0.51594    |  0.12835  
  16442.07343  |  80.15400  |  86.60000  |  0.95430  |   1.10937   |   -0.51618    |  0.12822  
  16448.03577  |  80.16400  |  86.60000  |  0.95370  |   1.10770   |   -0.51976    |  0.12830  
  16453.96911  |  80.17600  |  86.60000  |  0.95400  |   1.10818   |   -0.51833    |  0.12824  
  16459.93245  |  80.18600  |  86.60000  |  0.95370  |   1.11008   |   -0.51689    |  0.12840  
  16465.91480  |  80.18600  |  86.60000  |  0.95370  |   1.11056   |   -0.51618    |  0.12841  
  16471.92614  |  80.23700  |  86.50000  |  0.95350  |   1.10889   |   -0.51999    |  0.12845  
  16477.89748  |  80.24700  |  86.50000  |  0.95370  |   1.11008   |   -0.51809    |  0.12845  
  16483.89482  |  80.24900  |  86.50000  |  0.95410  |   1.11080   |   -0.51642    |  0.12839  
  16489.90317  |  80.25300  |  86.50000  |  0.95370  |   1.11056   |   -0.51976    |  0.12857  
  16495.90851  |  80.25700  |  86.50000  |  0.95370  |   1.11199   |   -0.51952    |  0.12869  
