UBC Resistivity Measurement:2019-02-11 16:14:30.606386
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  35959.76578  |  129.92000  |  61.90000  |  0.95160  |   3.05511   |   0.03195    |  0.32107  
  35965.64812  |  129.94000  |  61.90000  |  0.95150  |   3.05559   |   0.03195    |  0.32115  
  35971.52045  |  129.95000  |  61.90000  |  0.95150  |   3.05702   |   0.03147    |  0.32130  
  35977.47879  |  129.98000  |  61.90000  |  0.95130  |   3.05654   |   0.03195    |  0.32132  
  35983.36913  |  129.96000  |  61.90000  |  0.95090  |   3.05749   |   0.03195    |  0.32155  
  35989.23147  |  130.02000  |  61.90000  |  0.95150  |   3.05797   |   0.03099    |  0.32140  
  35995.10780  |  130.00000  |  61.90000  |  0.95090  |   3.05845   |   0.03147    |  0.32165  
  36000.97914  |  130.00000  |  61.90000  |  0.95070  |   3.05893   |   0.03147    |  0.32177  
  36006.90248  |  130.05000  |  61.90000  |  0.95140  |   3.05940   |   0.03195    |  0.32159  
  36012.79481  |  130.06000  |  61.90000  |  0.95150  |   3.05988   |   0.03147    |  0.32160  
  36018.69315  |  130.07000  |  61.90000  |  0.95150  |   3.06036   |   0.03195    |  0.32165  
  36024.56149  |  130.11000  |  61.90000  |  0.95110  |   3.06131   |   0.03195    |  0.32189  
  36030.47082  |  130.07000  |  61.90000  |  0.95130  |   3.06179   |   0.03195    |  0.32187  
  36036.43917  |  130.13000  |  61.80000  |  0.95100  |   3.06226   |   0.03195    |  0.32202  
  36042.38651  |  130.18000  |  61.80000  |  0.95150  |   3.06274   |   0.03195    |  0.32190  
  36048.27884  |  130.19000  |  61.80000  |  0.95130  |   3.06274   |   0.03195    |  0.32197  
  36054.17818  |  130.21000  |  61.80000  |  0.95150  |   3.06369   |   0.03195    |  0.32200  
  36060.04852  |  130.19000  |  61.80000  |  0.95150  |   3.06417   |   0.03195    |  0.32205  
  36065.92785  |  130.28000  |  61.80000  |  0.95100  |   3.06512   |   0.03195    |  0.32232  
  36071.82119  |  130.30000  |  61.80000  |  0.95120  |   3.06512   |   0.03195    |  0.32225  
  36077.69353  |  130.26000  |  61.80000  |  0.95090  |   3.06608   |   0.03195    |  0.32246  
  36083.60086  |  130.30000  |  61.80000  |  0.95080  |   3.06608   |   0.03195    |  0.32249  
  36089.48220  |  130.30000  |  61.80000  |  0.95070  |   3.06655   |   0.03147    |  0.32257  
  36095.35154  |  130.35000  |  61.80000  |  0.95070  |   3.06703   |   0.03195    |  0.32263  
  36101.22687  |  130.36000  |  61.80000  |  0.95100  |   3.06799   |   0.03195    |  0.32262  
  36107.09821  |  130.39000  |  61.80000  |  0.95150  |   3.06846   |   0.03195    |  0.32250  
  36112.97254  |  130.36000  |  61.80000  |  0.95150  |   3.06846   |   0.03195    |  0.32250  
  36118.90388  |  130.39000  |  61.80000  |  0.95110  |   3.06894   |   0.03195    |  0.32269  
  36125.00923  |  130.43000  |  61.80000  |  0.95130  |   3.06942   |   0.03147    |  0.32267  
  36130.88457  |  130.43000  |  61.70000  |  0.95110  |   3.06989   |   0.03195    |  0.32279  
  36136.83891  |  130.50000  |  61.70000  |  0.95070  |   3.07085   |   0.03147    |  0.32303  
  36142.73125  |  130.50000  |  61.70000  |  0.95110  |   3.07132   |   0.03147    |  0.32294  
  36148.62358  |  130.49000  |  61.70000  |  0.95120  |   3.07180   |   0.03195    |  0.32296  
  36154.55092  |  130.53000  |  61.70000  |  0.95090  |   3.07228   |   0.03195    |  0.32311  
  36160.43026  |  130.55000  |  61.70000  |  0.95110  |   3.07275   |   0.03195    |  0.32309  
  36166.29859  |  130.56000  |  61.70000  |  0.95080  |   3.07371   |   0.03195    |  0.32329  
  36172.16493  |  130.58000  |  61.70000  |  0.95140  |   3.07371   |   0.03195    |  0.32309  
  36178.10727  |  130.64000  |  61.70000  |  0.95100  |   3.07418   |   0.03195    |  0.32328  
  36183.97661  |  130.60000  |  61.70000  |  0.95080  |   3.07466   |   0.03195    |  0.32339  
  36189.83994  |  130.63000  |  61.70000  |  0.95100  |   3.07514   |   0.03195    |  0.32338  
  36195.71228  |  130.64000  |  61.70000  |  0.95070  |   3.07561   |   0.03195    |  0.32353  
  36201.60861  |  130.66000  |  61.70000  |  0.95090  |   3.07609   |   0.03195    |  0.32351  
  36207.47495  |  130.67000  |  61.70000  |  0.95120  |   3.07657   |   0.03195    |  0.32346  
  36213.37229  |  130.70000  |  61.70000  |  0.95130  |   3.07705   |   0.03195    |  0.32347  
  36219.33663  |  130.75000  |  61.60000  |  0.95070  |   3.07800   |   0.03195    |  0.32378  
  36225.29297  |  130.75000  |  61.60000  |  0.95080  |   3.07848   |   0.03195    |  0.32380  
  36231.16830  |  130.78000  |  61.60000  |  0.95140  |   3.07895   |   0.03195    |  0.32364  
  36237.05864  |  130.73000  |  61.70000  |  0.95140  |   3.07943   |   0.03195    |  0.32369  
  36243.00598  |  130.77000  |  61.60000  |  0.95080  |   3.07991   |   0.03195    |  0.32395  
  36248.87632  |  130.80000  |  61.60000  |  0.95140  |   3.08038   |   0.03243    |  0.32379  
  36254.80166  |  130.84000  |  61.60000  |  0.95080  |   3.08086   |   0.03195    |  0.32405  
  36260.67699  |  130.83000  |  61.60000  |  0.95140  |   3.08181   |   0.03195    |  0.32394  
  36266.57433  |  130.82000  |  61.60000  |  0.95110  |   3.08229   |   0.03243    |  0.32409  
  36272.44667  |  130.89000  |  61.60000  |  0.95100  |   3.08277   |   0.03195    |  0.32418  
  36278.33300  |  130.89000  |  61.60000  |  0.95070  |   3.08277   |   0.03195    |  0.32428  
  36284.21234  |  130.91000  |  61.60000  |  0.95070  |   3.08324   |   0.03195    |  0.32433  
  36290.10068  |  130.97000  |  61.60000  |  0.95080  |   3.08372   |   0.03195    |  0.32435  
  36296.05502  |  130.91000  |  61.60000  |  0.95080  |   3.08420   |   0.03243    |  0.32440  
  36301.93635  |  131.01000  |  61.60000  |  0.95140  |   3.08515   |   0.03195    |  0.32429  
  36307.80369  |  130.95000  |  61.60000  |  0.95090  |   3.08563   |   0.03243    |  0.32451  
  36313.70402  |  131.04000  |  61.50000  |  0.95110  |   3.08610   |   0.03195    |  0.32449  
  36319.57136  |  131.05000  |  61.50000  |  0.95070  |   3.08658   |   0.03195    |  0.32468  
  36325.44670  |  131.06000  |  61.50000  |  0.95140  |   3.08706   |   0.03195    |  0.32449  
  36331.35504  |  131.04000  |  61.50000  |  0.95080  |   3.08801   |   0.03243    |  0.32480  
  36337.22537  |  131.07000  |  61.50000  |  0.95070  |   3.08801   |   0.03243    |  0.32483  
  36343.08971  |  131.09000  |  61.50000  |  0.95130  |   3.08849   |   0.03195    |  0.32468  
  36349.03205  |  131.13000  |  61.50000  |  0.95060  |   3.08944   |   0.03195    |  0.32502  
  36354.91038  |  131.18000  |  61.50000  |  0.95080  |   3.08944   |   0.03195    |  0.32495  
  36360.78272  |  131.17000  |  61.50000  |  0.95060  |   3.09040   |   0.03195    |  0.32512  
  36366.65905  |  131.18000  |  61.50000  |  0.95080  |   3.09087   |   0.03195    |  0.32510  
  36372.52639  |  131.19000  |  61.50000  |  0.95080  |   3.09135   |   0.03243    |  0.32515  
  36378.38672  |  131.18000  |  61.50000  |  0.95070  |   3.09183   |   0.03195    |  0.32523  
  36384.29606  |  131.21000  |  61.50000  |  0.95120  |   3.09230   |   0.03195    |  0.32511  
  36390.23240  |  131.26000  |  61.50000  |  0.95120  |   3.09278   |   0.03195    |  0.32516  
  36396.09674  |  131.28000  |  61.50000  |  0.95140  |   3.09326   |   0.03195    |  0.32514  
  36402.00308  |  131.26000  |  61.50000  |  0.95090  |   3.09373   |   0.03195    |  0.32536  
  36407.94842  |  131.33000  |  61.50000  |  0.95110  |   3.09373   |   0.03243    |  0.32530  
  36413.81475  |  131.32000  |  61.50000  |  0.95060  |   3.09564   |   0.03243    |  0.32567  
  36419.72909  |  131.37000  |  61.40000  |  0.95090  |   3.09516   |   0.03243    |  0.32552  
  36425.60043  |  131.34000  |  61.40000  |  0.95110  |   3.09612   |   0.03243    |  0.32555  
  36431.49376  |  131.42000  |  61.40000  |  0.95130  |   3.09660   |   0.03195    |  0.32553  
  36437.45110  |  131.39000  |  61.40000  |  0.95060  |   3.09660   |   0.03195    |  0.32577  
  36443.34944  |  131.46000  |  61.40000  |  0.95100  |   3.09803   |   0.03243    |  0.32578  
  36449.22878  |  131.37000  |  61.40000  |  0.95100  |   3.09803   |   0.03243    |  0.32578  
  36455.12611  |  131.48000  |  61.40000  |  0.95070  |   3.09803   |   0.03195    |  0.32589  
  36460.99345  |  131.47000  |  61.40000  |  0.95130  |   3.09898   |   0.03243    |  0.32578  
  36466.92979  |  131.50000  |  61.40000  |  0.95130  |   3.09946   |   0.03243    |  0.32583  
  36472.80913  |  131.52000  |  61.40000  |  0.95060  |   3.09993   |   0.03243    |  0.32612  
  36478.71746  |  131.51000  |  61.40000  |  0.95070  |   3.10041   |   0.03290    |  0.32614  
  36484.58480  |  131.53000  |  61.40000  |  0.95070  |   3.10136   |   0.03243    |  0.32624  
  36490.45913  |  131.57000  |  61.40000  |  0.95080  |   3.10136   |   0.03243    |  0.32620  
  36496.32247  |  131.64000  |  61.30000  |  0.95140  |   3.10232   |   0.03243    |  0.32610  
  36502.20481  |  131.61000  |  61.40000  |  0.95070  |   3.10232   |   0.03195    |  0.32634  
  36508.09114  |  131.65000  |  61.30000  |  0.95110  |   3.10279   |   0.03243    |  0.32625  
  36513.97648  |  131.67000  |  61.30000  |  0.95120  |   3.10375   |   0.03243    |  0.32632  
  36519.86982  |  131.71000  |  61.30000  |  0.95050  |   3.10375   |   0.03195    |  0.32656  
  36525.74015  |  131.69000  |  61.30000  |  0.95140  |   3.10470   |   0.03243    |  0.32635  
  36531.83850  |  131.73000  |  61.30000  |  0.95090  |   3.10470   |   0.03243    |  0.32652  
  36537.70984  |  131.69000  |  61.30000  |  0.95110  |   3.10566   |   0.03243    |  0.32655  
  36543.64118  |  131.74000  |  61.30000  |  0.95130  |   3.10613   |   0.03243    |  0.32653  
  36549.51151  |  131.80000  |  61.30000  |  0.95130  |   3.10661   |   0.03290    |  0.32658  
  36555.38985  |  131.74000  |  61.30000  |  0.95130  |   3.10709   |   0.03243    |  0.32663  
  36561.27519  |  131.83000  |  61.30000  |  0.95090  |   3.10756   |   0.03195    |  0.32682  
  36567.15852  |  131.83000  |  61.30000  |  0.95090  |   3.10852   |   0.03243    |  0.32692  
  36573.08586  |  131.79000  |  61.30000  |  0.95070  |   3.10852   |   0.03290    |  0.32699  
  36578.95820  |  131.86000  |  61.30000  |  0.95110  |   3.10947   |   0.03290    |  0.32695  
  36584.92454  |  131.89000  |  61.30000  |  0.95060  |   3.10947   |   0.03290    |  0.32712  
  36590.78487  |  131.93000  |  61.30000  |  0.95110  |   3.11042   |   0.03195    |  0.32705  
  36596.67721  |  131.91000  |  61.30000  |  0.95130  |   3.11042   |   0.03243    |  0.32698  
  36602.60755  |  131.97000  |  61.20000  |  0.95060  |   3.11042   |   0.03290    |  0.32722  
  36608.49089  |  131.98000  |  61.20000  |  0.95080  |   3.11138   |   0.03195    |  0.32726  
  36614.38322  |  131.96000  |  61.20000  |  0.95130  |   3.11233   |   0.03290    |  0.32718  
  36620.25056  |  131.99000  |  61.20000  |  0.95060  |   3.11281   |   0.03290    |  0.32748  
  36626.14290  |  132.01000  |  61.20000  |  0.95090  |   3.11328   |   0.03290    |  0.32742  
  36632.06623  |  132.03000  |  61.20000  |  0.95080  |   3.11376   |   0.03290    |  0.32751  
  36637.92657  |  132.09000  |  61.20000  |  0.95090  |   3.11424   |   0.03243    |  0.32752  
  36643.84891  |  132.07000  |  61.20000  |  0.95130  |   3.11472   |   0.03290    |  0.32744  
  36649.72325  |  132.10000  |  61.20000  |  0.95070  |   3.11519   |   0.03243    |  0.32769  
  36655.60058  |  132.15000  |  61.20000  |  0.95140  |   3.11567   |   0.03290    |  0.32750  
  36661.47792  |  132.16000  |  61.20000  |  0.95110  |   3.11615   |   0.03243    |  0.32765  
  36667.35625  |  132.23000  |  61.20000  |  0.95080  |   3.11662   |   0.03195    |  0.32781  
  36673.24659  |  132.19000  |  61.20000  |  0.95130  |   3.11710   |   0.03243    |  0.32769  
  36679.12093  |  132.21000  |  61.20000  |  0.95140  |   3.11805   |   0.03290    |  0.32775  
  36685.06427  |  132.22000  |  61.20000  |  0.95070  |   3.11805   |   0.03290    |  0.32799  
  36690.92860  |  132.23000  |  61.20000  |  0.95060  |   3.11901   |   0.03243    |  0.32813  
  36696.79994  |  132.22000  |  61.20000  |  0.95110  |   3.11901   |   0.03243    |  0.32795  
  36702.68327  |  132.23000  |  61.20000  |  0.95110  |   3.11996   |   0.03290    |  0.32806  
  36708.55761  |  132.27000  |  61.10000  |  0.95130  |   3.12044   |   0.03290    |  0.32804  
  36714.44395  |  132.35000  |  61.10000  |  0.95060  |   3.12091   |   0.03243    |  0.32833  
  36720.31528  |  132.31000  |  61.10000  |  0.95110  |   3.12091   |   0.03290    |  0.32816  
  36726.19762  |  132.29000  |  61.10000  |  0.95120  |   3.12234   |   0.03290    |  0.32827  
  36732.09696  |  132.31000  |  61.10000  |  0.95130  |   3.12234   |   0.03243    |  0.32824  
  36738.03230  |  132.39000  |  61.10000  |  0.95130  |   3.12282   |   0.03243    |  0.32829  
  36743.89963  |  132.36000  |  61.10000  |  0.95130  |   3.12378   |   0.03290    |  0.32839  
  36749.80497  |  132.40000  |  61.10000  |  0.95050  |   3.12425   |   0.03290    |  0.32871  
  36755.68231  |  132.39000  |  61.10000  |  0.95070  |   3.12425   |   0.03290    |  0.32864  
  36761.57764  |  132.45000  |  61.10000  |  0.95090  |   3.12473   |   0.03243    |  0.32863  
  36767.49098  |  132.46000  |  61.10000  |  0.95090  |   3.12568   |   0.03290    |  0.32873  
  36773.35932  |  132.49000  |  61.10000  |  0.95090  |   3.12568   |   0.03290    |  0.32873  
  36779.25065  |  132.53000  |  61.10000  |  0.95050  |   3.12664   |   0.03290    |  0.32897  
  36785.11299  |  132.50000  |  61.10000  |  0.95130  |   3.12711   |   0.03290    |  0.32874  
  36791.05733  |  132.51000  |  61.10000  |  0.95080  |   3.12759   |   0.03290    |  0.32896  
  36796.94467  |  132.56000  |  61.00000  |  0.95060  |   3.12854   |   0.03290    |  0.32913  
  36802.83700  |  132.56000  |  61.00000  |  0.95120  |   3.12854   |   0.03243    |  0.32892  
  36808.76734  |  132.61000  |  61.00000  |  0.95070  |   3.12902   |   0.03290    |  0.32915  
  36814.64368  |  132.61000  |  61.00000  |  0.95130  |   3.12950   |   0.03290    |  0.32899  
  36820.57502  |  132.62000  |  61.00000  |  0.95100  |   3.13045   |   0.03290    |  0.32919  
  36826.53636  |  132.68000  |  61.00000  |  0.95120  |   3.13140   |   0.03290    |  0.32922  
  36832.49470  |  132.68000  |  61.00000  |  0.95070  |   3.13140   |   0.03290    |  0.32940  
  36838.39004  |  132.71000  |  61.00000  |  0.95110  |   3.13236   |   0.03290    |  0.32936  
  36844.31838  |  132.69000  |  61.00000  |  0.95100  |   3.13236   |   0.03290    |  0.32939  
  36850.25271  |  132.75000  |  61.00000  |  0.95110  |   3.13236   |   0.03290    |  0.32936  
  36856.11605  |  132.71000  |  61.00000  |  0.95060  |   3.13284   |   0.03290    |  0.32958  
  36862.00839  |  132.75000  |  61.00000  |  0.95100  |   3.13379   |   0.03290    |  0.32954  
  36867.88472  |  132.77000  |  61.00000  |  0.95100  |   3.13474   |   0.03290    |  0.32964  
  36873.75906  |  132.80000  |  61.00000  |  0.95130  |   3.13474   |   0.03290    |  0.32954  
  36879.62439  |  132.83000  |  61.00000  |  0.95050  |   3.13522   |   0.03290    |  0.32987  
  36885.53373  |  132.85000  |  60.90000  |  0.95070  |   3.13570   |   0.03290    |  0.32985  
  36891.40107  |  132.88000  |  60.90000  |  0.95090  |   3.13570   |   0.03290    |  0.32978  
  36897.27740  |  132.88000  |  60.90000  |  0.95060  |   3.13713   |   0.03290    |  0.33003  
  36903.15674  |  132.87000  |  60.90000  |  0.95130  |   3.13760   |   0.03290    |  0.32984  
  36909.05008  |  132.87000  |  60.90000  |  0.95120  |   3.13760   |   0.03290    |  0.32988  
  36914.96242  |  132.90000  |  60.90000  |  0.95090  |   3.13856   |   0.03290    |  0.33008  
  36920.82775  |  132.94000  |  60.90000  |  0.95100  |   3.13903   |   0.03290    |  0.33009  
  36926.73709  |  132.94000  |  60.90000  |  0.95130  |   3.13903   |   0.03290    |  0.32999  
  36932.69543  |  133.03000  |  60.90000  |  0.95070  |   3.13999   |   0.03290    |  0.33030  
  36938.78778  |  133.00000  |  60.90000  |  0.95090  |   3.14046   |   0.03290    |  0.33028  
  36944.65511  |  133.02000  |  60.90000  |  0.95110  |   3.14094   |   0.03290    |  0.33026  
  36950.52045  |  133.05000  |  60.90000  |  0.95130  |   3.14142   |   0.03290    |  0.33024  
  36956.39678  |  133.04000  |  60.90000  |  0.95090  |   3.14237   |   0.03243    |  0.33048  
  36962.26012  |  133.08000  |  60.90000  |  0.95070  |   3.14285   |   0.03338    |  0.33060  
  36968.14246  |  133.14000  |  60.90000  |  0.95130  |   3.14380   |   0.03290    |  0.33049  
  36974.00979  |  133.10000  |  60.90000  |  0.95100  |   3.14380   |   0.03290    |  0.33060  
  36979.89213  |  133.18000  |  60.80000  |  0.95120  |   3.14428   |   0.03338    |  0.33058  
  36985.76246  |  133.12000  |  60.90000  |  0.95130  |   3.14523   |   0.03290    |  0.33064  
  36991.71881  |  133.16000  |  60.90000  |  0.95080  |   3.14571   |   0.03290    |  0.33087  
  36997.59814  |  133.16000  |  60.80000  |  0.95060  |   3.14571   |   0.03338    |  0.33094  
  37003.50148  |  133.19000  |  60.80000  |  0.95060  |   3.14666   |   0.03338    |  0.33104  
  37009.38182  |  133.22000  |  60.80000  |  0.95060  |   3.14714   |   0.03338    |  0.33109  
  37015.25015  |  133.23000  |  60.80000  |  0.95070  |   3.14714   |   0.03290    |  0.33105  
  37021.15149  |  133.23000  |  60.80000  |  0.95080  |   3.14809   |   0.03338    |  0.33112  
  37027.02183  |  133.27000  |  60.80000  |  0.95070  |   3.14809   |   0.03338    |  0.33115  
  37032.92816  |  133.30000  |  60.80000  |  0.95060  |   3.14905   |   0.03338    |  0.33129  
  37038.81050  |  133.33000  |  60.80000  |  0.95070  |   3.14952   |   0.03338    |  0.33130  
  37044.68384  |  133.36000  |  60.80000  |  0.95110  |   3.15000   |   0.03338    |  0.33121  
  37050.64418  |  133.35000  |  60.80000  |  0.95070  |   3.15095   |   0.03290    |  0.33145  
  37056.52851  |  133.38000  |  60.80000  |  0.95070  |   3.15048   |   0.03290    |  0.33140  
  37062.40985  |  133.38000  |  60.80000  |  0.95100  |   3.15143   |   0.03290    |  0.33140  
  37068.28218  |  133.38000  |  60.80000  |  0.95080  |   3.15191   |   0.03290    |  0.33152  
  37074.15852  |  133.42000  |  60.80000  |  0.95050  |   3.15286   |   0.03290    |  0.33172  
  37080.05186  |  133.47000  |  60.70000  |  0.95060  |   3.15334   |   0.03338    |  0.33174  
  37085.96520  |  133.47000  |  60.70000  |  0.95090  |   3.15334   |   0.03290    |  0.33163  
  37091.93454  |  133.50000  |  60.70000  |  0.95130  |   3.15429   |   0.03338    |  0.33160  
  37097.87188  |  133.48000  |  60.70000  |  0.95130  |   3.15477   |   0.03338    |  0.33165  
  37103.75121  |  133.54000  |  60.70000  |  0.95090  |   3.15525   |   0.03338    |  0.33184  
  37109.62555  |  133.53000  |  60.70000  |  0.95110  |   3.15525   |   0.03290    |  0.33177  
  37115.56789  |  133.53000  |  60.70000  |  0.95130  |   3.15668   |   0.03290    |  0.33185  
  37121.44323  |  133.58000  |  60.70000  |  0.95120  |   3.15668   |   0.03338    |  0.33188  
  37127.32756  |  133.59000  |  60.70000  |  0.95060  |   3.15763   |   0.03338    |  0.33219  
  37133.22290  |  133.55000  |  60.70000  |  0.95070  |   3.15763   |   0.03290    |  0.33216  
  37139.09123  |  133.60000  |  60.70000  |  0.95110  |   3.15811   |   0.03290    |  0.33207  
  37144.97157  |  133.62000  |  60.70000  |  0.95070  |   3.15858   |   0.03338    |  0.33226  
  37150.84391  |  133.68000  |  60.70000  |  0.95140  |   3.15954   |   0.03386    |  0.33211  
  37156.78925  |  133.69000  |  60.70000  |  0.95130  |   3.16001   |   0.03338    |  0.33220  
  37162.65958  |  133.69000  |  60.70000  |  0.95140  |   3.16001   |   0.03338    |  0.33216  
  37168.59392  |  133.71000  |  60.70000  |  0.95070  |   3.16097   |   0.03338    |  0.33251  
  37174.46626  |  133.70000  |  60.70000  |  0.95140  |   3.16145   |   0.03386    |  0.33231  
  37180.34059  |  133.76000  |  60.70000  |  0.95110  |   3.16240   |   0.03338    |  0.33252  
  37186.21393  |  133.80000  |  60.60000  |  0.95110  |   3.16240   |   0.03290    |  0.33252  
  37192.10127  |  133.76000  |  60.60000  |  0.95070  |   3.16240   |   0.03290    |  0.33266  
  37197.96360  |  133.81000  |  60.60000  |  0.95130  |   3.16335   |   0.03290    |  0.33255  
  37203.89694  |  133.82000  |  60.60000  |  0.95100  |   3.16383   |   0.03338    |  0.33270  
  37209.85228  |  133.84000  |  60.60000  |  0.95130  |   3.16478   |   0.03386    |  0.33270  
  37215.79962  |  133.86000  |  60.60000  |  0.95140  |   3.16526   |   0.03338    |  0.33271  
  37221.67496  |  133.88000  |  60.60000  |  0.95110  |   3.16526   |   0.03338    |  0.33282  
  37227.58430  |  133.90000  |  60.60000  |  0.95070  |   3.16621   |   0.03338    |  0.33306  
  37233.56164  |  133.91000  |  60.60000  |  0.95080  |   3.16717   |   0.03386    |  0.33312  
  37239.43998  |  133.93000  |  60.60000  |  0.95080  |   3.16717   |   0.03386    |  0.33312  
  37245.33331  |  133.98000  |  60.60000  |  0.95100  |   3.16812   |   0.03386    |  0.33315  
  37251.20965  |  133.96000  |  60.60000  |  0.95090  |   3.16812   |   0.03338    |  0.33319  
  37257.08198  |  133.92000  |  60.60000  |  0.95070  |   3.16907   |   0.03338    |  0.33336  
  37262.94732  |  134.00000  |  60.60000  |  0.95140  |   3.16907   |   0.03386    |  0.33311  
  37268.84466  |  134.04000  |  60.60000  |  0.95090  |   3.17003   |   0.03338    |  0.33339  
  37274.78500  |  134.05000  |  60.60000  |  0.95080  |   3.17051   |   0.03386    |  0.33348  
  37280.64633  |  134.05000  |  60.60000  |  0.95120  |   3.17146   |   0.03338    |  0.33344  
  37286.54367  |  134.05000  |  60.60000  |  0.95130  |   3.17146   |   0.03338    |  0.33340  
  37292.41800  |  134.12000  |  60.50000  |  0.95130  |   3.17194   |   0.03338    |  0.33345  
  37298.33634  |  134.12000  |  60.50000  |  0.95070  |   3.17241   |   0.03386    |  0.33371  
  37304.21068  |  134.13000  |  60.50000  |  0.95070  |   3.17337   |   0.03338    |  0.33381  
  37310.10102  |  134.15000  |  60.50000  |  0.95130  |   3.17337   |   0.03338    |  0.33360  
  37315.98935  |  134.18000  |  60.50000  |  0.95100  |   3.17432   |   0.03386    |  0.33381  
  37321.87069  |  134.17000  |  60.50000  |  0.95100  |   3.17480   |   0.03386    |  0.33386  
  37327.80403  |  134.19000  |  60.50000  |  0.95080  |   3.17527   |   0.03386    |  0.33398  
  37333.68637  |  134.20000  |  60.50000  |  0.95120  |   3.17480   |   0.03386    |  0.33379  
  37339.58270  |  134.23000  |  60.50000  |  0.95140  |   3.17623   |   0.03386    |  0.33387  
  37345.68405  |  134.28000  |  60.50000  |  0.95070  |   3.17670   |   0.03386    |  0.33416  
  37351.55639  |  134.31000  |  60.50000  |  0.95130  |   3.17718   |   0.03338    |  0.33400  
  37357.43172  |  134.29000  |  60.50000  |  0.95120  |   3.17766   |   0.03386    |  0.33409  
  37363.31106  |  134.32000  |  60.50000  |  0.95080  |   3.17813   |   0.03386    |  0.33428  
  37369.22140  |  134.34000  |  60.50000  |  0.95140  |   3.17861   |   0.03386    |  0.33412  
  37375.09973  |  134.31000  |  60.50000  |  0.95080  |   3.17957   |   0.03386    |  0.33443  
  37380.99007  |  134.37000  |  60.50000  |  0.95120  |   3.17957   |   0.03338    |  0.33429  
  37386.86341  |  134.39000  |  60.40000  |  0.95120  |   3.18004   |   0.03338    |  0.33434  
  37392.74374  |  134.40000  |  60.40000  |  0.95150  |   3.18052   |   0.03386    |  0.33428  
  37398.61308  |  134.41000  |  60.40000  |  0.95150  |   3.18147   |   0.03386    |  0.33438  
  37404.52842  |  134.44000  |  60.40000  |  0.95110  |   3.18195   |   0.03338    |  0.33457  
  37410.40675  |  134.45000  |  60.40000  |  0.95120  |   3.18243   |   0.03338    |  0.33459  
  37416.28809  |  134.46000  |  60.40000  |  0.95100  |   3.18338   |   0.03338    |  0.33476  
  37422.17543  |  134.52000  |  60.40000  |  0.95080  |   3.18338   |   0.03386    |  0.33483  
  37428.04576  |  134.52000  |  60.40000  |  0.95140  |   3.18338   |   0.03386    |  0.33462  
  37433.93810  |  134.52000  |  60.40000  |  0.95130  |   3.18433   |   0.03386    |  0.33475  
  37439.80144  |  134.52000  |  60.40000  |  0.95110  |   3.18529   |   0.03386    |  0.33492  
  37445.71877  |  134.55000  |  60.40000  |  0.95140  |   3.18529   |   0.03386    |  0.33482  
  37451.60911  |  134.59000  |  60.40000  |  0.95070  |   3.18576   |   0.03386    |  0.33512  
  37457.50845  |  134.59000  |  60.40000  |  0.95150  |   3.18672   |   0.03338    |  0.33493  
  37463.46679  |  134.59000  |  60.40000  |  0.95140  |   3.18672   |   0.03386    |  0.33497  
  37469.34412  |  134.60000  |  60.40000  |  0.95100  |   3.18767   |   0.03386    |  0.33521  
  37475.25146  |  134.63000  |  60.40000  |  0.95140  |   3.18815   |   0.03386    |  0.33512  
  37481.15580  |  134.63000  |  60.40000  |  0.95150  |   3.18862   |   0.03386    |  0.33513  
  37487.02514  |  134.68000  |  60.40000  |  0.95070  |   3.18910   |   0.03386    |  0.33547  
  37492.91547  |  134.69000  |  60.30000  |  0.95140  |   3.18910   |   0.03386    |  0.33522  
  37498.80981  |  134.69000  |  60.30000  |  0.95090  |   3.19006   |   0.03386    |  0.33550  
  37504.69015  |  134.76000  |  60.30000  |  0.95110  |   3.19101   |   0.03386    |  0.33553  
  37510.58048  |  134.76000  |  60.30000  |  0.95090  |   3.19101   |   0.03386    |  0.33560  
  37516.44882  |  134.74000  |  60.30000  |  0.95150  |   3.19101   |   0.03386    |  0.33539  
  37522.32816  |  134.84000  |  60.30000  |  0.95070  |   3.19244   |   0.03386    |  0.33582  
  37528.20249  |  134.77000  |  60.30000  |  0.95100  |   3.19292   |   0.03386    |  0.33576  
  37534.08383  |  134.80000  |  60.30000  |  0.95130  |   3.19292   |   0.03386    |  0.33566  
  37539.96316  |  134.82000  |  60.30000  |  0.95150  |   3.19387   |   0.03386    |  0.33569  
  37545.90950  |  134.86000  |  60.30000  |  0.95090  |   3.19435   |   0.03386    |  0.33595  
  37551.84484  |  134.84000  |  60.30000  |  0.95150  |   3.19435   |   0.03386    |  0.33574  
  37557.75518  |  134.88000  |  60.30000  |  0.95100  |   3.19530   |   0.03386    |  0.33601  
  37563.62052  |  134.89000  |  60.30000  |  0.95140  |   3.19578   |   0.03386    |  0.33592  
  37569.51685  |  134.92000  |  60.30000  |  0.95060  |   3.19625   |   0.03386    |  0.33625  
  37575.39919  |  134.96000  |  60.30000  |  0.95080  |   3.19673   |   0.03338    |  0.33623  
  37581.36553  |  134.95000  |  60.30000  |  0.95100  |   3.19721   |   0.03386    |  0.33621  
  37587.23687  |  134.95000  |  60.30000  |  0.95080  |   3.19768   |   0.03386    |  0.33633  
